review_id,drugName,condition,review,rating,date,usefulCount
126886,Dilaudid,Pain,"Dilauded is the only pain medication that offers me any type of relief. I herniated 3 discs in my lower back and I was on an IV of 2mg every 4 hours. Only con was it made my face very itchy. The second time I had an IV of Dilaudid was post spinal tap. I was given 1mg injection every 2 hours (lower dosage, more frequently made pain more manageable). I now have a prescription for 4mg every 3-4 hours for chronic back pain. I believe it has dramatically improved my quality of life.",8.0,2009-09-04,49
20630,Nucynta,Pain,"I am 35yrs. Old and have had severe fibromyalgia, trigeminal neuralgia, migraines and chronic fatigue. I had been suffering since my early 20's. Tried everything and backed it up with research. Nothing made the pain tolerable enough. Nucynta 100mg. E. R. 2x. A day gives me 24hr. Pain control when taken with 100mg. Of tramadol. Found the doctor who prescribed it just a year ago. I was a ball of pain on my couch, could not work, actually....I had no life. My doctor is conducting trials in using this for fibromyalgia. 97% success. I had forgotten what a body not riddled with chronic pain felt like. He is a pioneer and trying to get this medication to those who need it to function. It was difficult to get approved. I have a life!",9.0,2013-03-06,120
184946,Trolamine salicylate,Pain,"I have Frozen Shoulder (Adhesive Capsulitis). Aspercreme (Trolamine salicylate) had the least/mildest side effects of any other medicine I saw, and the price was great. My mother had a frozen shoulder around 1985. Surgery was recommended, but she wanted to first try the painful stretching exercises to break the adhesions. This helped ease the pain enough to do them and recover. Since then, I have used it occasionally for a cramping deltoid muscle in my neck/shoulder that would send me to bed otherwise. Works really well when Tylenol is not enough, especially when trying to sleep.",10.0,2014-07-27,15
228330,Butrans,Pain,"I have been on Butrans for about a week. Dealing with pain in my lower back for 25 years. Have received epidural shots in my L5 S1 area to no help. Was referred to a pain clinic. Was given a script for Butran 5mcg/1 hour. For the first time in 25 years I've had no pain. This has been a god send. No side effects no anything. I keep waiting for the pain to come back and it does not. I actually sleep now, can do more activities around the house then I could before, I'm not cranky anymore because of being in pain. So far no break through pain. Hope I don't get that. All I can say is YIPEE I'm pain free.",10.0,2016-03-14,87
178354,Duloxetine,Pain,I don't think this drug does a whole lot for my pain but I think it keeps me from becoming depressed. It seems to work very well for stabilizing my mood.,8.0,2009-08-27,59
218723,Opana ER,Pain,"When I first started taking this medicine, it was not working and I was upset that I switched from the Roxicontin 30s. I changed back to my original script but a new doctor convinced me to try the Opana once again. I took the doctor's advice and this time it worked-actually quite well. I am virtually pain free and able to play with my kids again.",9.0,2010-08-05,33
43527,Hydromorphone,Pain,"Way better than Oxycontin, no more daily 3 times a day withdrawal, more effective and If you take this, make sure doctor gives a proper bowel regimen; was admitted to emergency for details I'd rather not share. Have 4mg Dilaudid for breakthrough or Percocet and Robaxicet. Also take Remeron, Nortriptyline. Miraculous really! Really great for moderate to severe chronic back and neck pain.",10.0,2009-11-26,5
27131,Ultram,Pain,"I have been diagnosed with fibromyalgia and osteoarthritis, so am in fairly constant pain. Ultram has really been a lifesaver, allowing me to work and play. Headache is sometimes a problem, but I think almost always in combination with caffiene.",8.0,2008-03-27,187
69330,Buprenorphine,Pain,Been in for 10 years. Was prescribed opana and OC before that. I think it's best for me because how long it lasts. Not as many up and downs and if I sleep a long time can easily go 12 hours between dosses. Like a lot,10.0,2017-05-03,6
43269,Hydromorphone,Pain,"Twice within a calendar year I was admitted to the ER with gastric distress, accompanied with nausea. Dilaudid was used the first time, the pain went quickly away and my nausea stopped. The second time I was given morphine, but it did not work. I asked for Dilaudid specifically. It was given. The pain and nausea went away. I was able to rest/sleep, and after a couple of hours I felt fine, and played golf the next day. For information, alcohol was involved with the first episode but not the last.",10.0,2013-12-04,18
190491,Butorphanol,Pain,"I was having serial migraines and ALL other types of headaches for many years after a bad car accident. They got so bad I'd start screaming from pain. In emergency room a wonderful doctor gave me stadol nasal spray. In less than ten minutes, my pain was under control, I had an appetite, could move around or rest as needed. The worst side effects were an awful aftertaste and snacking. I refrained from driving, but the screaming headaches would have done that to me anyway. God bless the doc that took a chance that I wasn't just another addict. Thanks to him I did not kill myself in despair; it gave me a chance to find a decent pain doc, get blocked nerves, botoxed tmj, dropped stadol, no addiction!!",10.0,2017-01-07,17
20611,Nucynta,Pain,"I have chronic pain that wraps around the right side of my rib cage and believe it to be nerve/muscular. I was taking Tramadol for many years along with my Lyrica, but the Tramadol just wasn't working anymore. My paid doc replaced the Tramadol with 50 MG Nucynta twice per day. The results are phenomenal - I am basically pain free and able to function fine at work on it with no side effects of any kind. This medicine has improved my quality of life and I can't believe how much better I feel.",9.0,2015-06-22,86
152608,Lortab,Pain,This medicine helps my back pain a lot. Now I can actually play outside with my daughter with no back pain.,10.0,2011-05-25,14
219492,Ultracet,Pain,worked extremely well for back pain and arthritis. at least it took most of the pain away and let me sleep at night. not recommended while driving a car or operate a machine.,8.0,2008-05-01,85
43513,Hydromorphone,Pain,Great quick onset for urgent care visits due to migraines (IM injection). Lasts longer than Fentanyl in my experience. This has been a life-saver for me to alleviate the excruciating pain quickly!,10.0,2010-04-06,11
193856,Hydrocodone,Pain,"Very positive experience for me. Sick of taking Hydrocodone all day and night for chronic pain. Still taking Hydrocodone for breakthrough pain once most days, twice others but that is a big decrease for me. I am not nearly as sluggish and feel generally better.",10.0,2015-04-26,43
126905,Dilaudid,Pain,"I take dilaudid for a severe kidney stone condition. I take the pills at home (4mg), although I start by cutting them in half and only take 2mg to start. If 2mg don't help, I take the other half of the pill for a total of 4mg. I take the dilaudid in combination with MS Contin. Like many others have said, I have tried many other pain medications and dilaudid is the ONLY thing that helps me with my pain. Morphine does not help (it makes me very sick - although the long acting MS Contin is ok). When the pills are not able to control my pain, or after surgery I take IV dilaudid, and this is the best pain medication. There have been times I've been curled in a ball in tears the pain has been so bad and this works instantly.",10.0,2008-08-20,116
